,PROPERTY_ID,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQUARE_FOOTAGE,LOT_SIZE,TAX_2024,EVENT_DATE,EVENT_PRICE,STATE,CITY,ZIP_CODE,PROPERTY_AGE
3895,"2176-Nw-2nd-Ave,-Gainesville,-FL-32603",Single Family,5.0,3.0,6046.0,17424.0,31273.0,2023-07-20,1400000.0,FL,Gainesville,32603,21
3896,"179-Fowler-Ln,-Clyde,-NC-28721",Single Family,3.0,2.0,2094.0,87773.0,3739.0,2024-08-07,418000.0,NC,Clyde,28721,27
3897,"931-Gordon-Ave,-Reno,-NV-89509",Single Family,3.0,1.0,1114.0,5009.0,1440.0,2024-03-29,630000.0,NV,Reno,89509,100
3898,"4708-Barley-St,-Orlando,-FL-32811",Single Family,3.0,1.0,777.0,9218.0,3739.0,1995-11-10,49900.0,FL,Orlando,32811,58
3899,"1822-Braavos-Ct,-Bel-Air,-MD-21015",Single Family,3.0,4.5,4404.0,10715.0,3739.0,2023-11-14,1044731.0,MD,Bel Air,21015,3
3900,"158-Columbia-Ave,-Newark,-NJ-07106",Single Family,5.0,2.0,1028.0,3049.0,3739.0,2017-08-22,49000.0,NJ,Newark,7106,99
3901,"271-Guinevere-Dr,-Palm-Bay,-FL-32908",Single Family,4.0,2.0,1830.0,7405.0,4537.0,2020-11-16,234790.0,FL,Palm Bay,32908,6
3902,"12220-Little-Elm-Rd,-Farmington,-AR-72730",Single Family,4.0,2.0,2179.0,87120.0,2518.0,2019-06-03,305000.0,AR,Farmington,72730,23
3903,"3100-Potomac-St,-Saint-Louis,-MO-63118",Single Family,3.0,1.0,845.0,2938.0,310.0,2018-06-05,19000.0,MO,Saint Louis,63118,112
3904,"3216-Bonassola-Ave,-North-Las-Vegas,-NV-89031",Single Family,5.0,3.0,3720.0,6098.0,3739.0,2006-03-29,446875.0,NV,North Las Vegas,89031,20
3905,"4709-Beaver-Ridge-Rd,-Knoxville,-TN-37931",Single Family,3.0,2.0,1323.0,79279.0,1185.0,2019-01-30,300000.0,TN,Knoxville,37931,80
3906,"414-Laurel-Hills-Dr,-Mount-Juliet,-TN-37122",Single Family,5.0,3.0,3801.0,8310.0,3739.0,2020-03-25,390000.0,TN,Mount Juliet,37122,21
3907,"214-Alder-Ln,-North-Falmouth,-MA-02556",Single Family,3.0,2.0,2397.0,15272.0,6403.0,2000-06-07,450000.0,MA,North Falmouth,2556,42
3908,"37-Estate-Dr,-Hampton,-VA-23666",Single Family,4.0,2.5,2713.0,11909.0,3739.0,1993-09-01,195000.0,VA,Hampton,23666,33
3909,"807-Camelia-St,-Atlantic-Beach,-FL-32233",Single Family,2.0,2.0,900.0,4798.0,1587.0,2018-05-07,250000.0,FL,Atlantic Beach,32233,40
3910,"815-Francesca-Dr,-Unit-205,-Walnut,-CA-91789",Condo,1.0,1.0,759.0,120957.0,1616.0,2005-04-29,78000.0,CA,Walnut,91789,22
3911,"1403-Bunch-Ct,-Santa-Maria,-CA-93458",Single Family,3.0,2.5,1979.0,6534.0,3739.0,2013-10-23,360000.0,CA,Santa Maria,93458,23
3912,"225-Deacon-Paine-Rd,-Eastham,-MA-02642",Single Family,3.0,2.5,1459.0,25265.0,4512.0,1981-11-03,15000.0,MA,Eastham,2642,44
3913,"3906-Ne-35th-Cir,-Vancouver,-WA-98661",Single Family,4.0,2.5,2027.0,6597.0,4047.0,2012-08-20,187000.0,WA,Vancouver,98661,25
3914,"206-N-Ocean-Blvd,---214,-North-Myrtle-Beach,-SC-29582",Condo,3.0,2.5,1176.0,8276.0,5148.0,2021-12-30,292000.0,SC,North Myrtle Beach,29582,44
3915,"19027-Grover-St,-Omaha,-NE-68130",Single Family,3.0,3.0,1454.0,6970.0,5018.0,2023-11-29,325000.0,NE,Omaha,68130,19
3916,"35-Hobart-St,-Hingham,-MA-02043",Single Family,5.0,4.5,4031.0,212062.0,30786.0,2022-12-30,2860000.0,MA,Hingham,2043,5
3917,"19898-Midway-Blvd,-Port-Charlotte,-FL-33948",Single Family,3.0,2.0,1959.0,20000.0,6442.0,2022-02-02,449000.0,FL,Port Charlotte,33948,43
3918,"3005-Benvenue-Ave,-Berkeley,-CA-94705",Single Family,3.0,2.5,1986.0,3400.0,26775.0,2013-07-19,1325000.0,CA,Berkeley,94705,119
3919,"16112-E-Oxford-Dr,-Aurora,-CO-80013",Single Family,2.0,2.0,912.0,8059.0,3739.0,2024-01-17,526000.0,CO,Aurora,80013,45
3920,"3321-Tucson-Dr,-Cedar-Falls,-IA-50613",Single Family,4.0,1.0,2130.0,13068.0,3739.0,2017-12-05,115000.0,IA,Cedar Falls,50613,71
3921,"1300-27th-Pl-S,-Apt-82,-Birmingham,-AL-35205",Condo,2.0,2.0,1566.0,8276.0,3739.0,2022-06-28,700000.0,AL,Birmingham,35205,20
3922,"7211-Cozycroft-Ave,-Unit-25,-Winnetka,-CA-91306",Condo,2.0,2.0,1033.0,60090.0,2313.0,2001-10-26,125000.0,CA,Winnetka,91306,42
3923,"9610-179th-Pl-NE,-Unit-3,-Redmond,-WA-98052",Condo,2.0,2.5,1259.0,383000.0,6089.0,2005-11-03,285000.0,WA,Redmond,98052,29
3924,"126-Tecumseh-St,-Fall-River,-MA-02721",Multi-Family,3.0,2.0,3330.0,6713.0,8304.0,2019-03-13,290000.0,MA,Fall River,2721,126
3925,"4428-Cedar-Gln,-Stone-Mountain,-GA-30083",Single Family,4.0,2.0,1684.0,13939.0,5768.0,2017-04-12,179900.0,GA,Stone Mountain,30083,44
3926,"3187-Sw-23rd-St,-Miami,-FL-33145",Multi-Family,2.0,2.0,1788.0,7350.0,13352.0,2023-01-04,625000.0,FL,Miami,33145,92
3927,"1836-W-155th-Ct,-Gardena,-CA-90249",Single Family,3.0,2.0,1561.0,5534.0,9380.0,2020-08-03,715007.0,CA,Gardena,90249,73
3928,"7551-Vista-Dr,-Cleveland,-OH-44134",Single Family,3.0,1.5,1566.0,12000.0,3739.0,2024-08-13,212700.0,OH,Cleveland,44134,60
3929,"2049-S-Kirkwood-Dr,-Shreveport,-LA-71118",Single Family,3.0,2.0,1351.0,7405.0,1706.0,2013-06-28,145000.0,LA,Shreveport,71118,48
3930,"5506-Se-58th-Ave,-Portland,-OR-97206",Single Family,2.0,1.0,1165.0,5019.0,5198.0,2024-06-21,529950.0,OR,Portland,97206,75
3931,"12801-Palm-Dr,-Largo,-FL-33774",Single Family,3.0,2.0,1640.0,10149.0,4571.0,2021-03-05,354000.0,FL,Largo,33774,39
3932,"9500-S-Ocean-Dr,-Apt-1708,-Jensen-Beach,-FL-34957",Condo,2.0,2.0,1224.0,1000.0,9043.0,2017-10-25,360000.0,FL,Jensen Beach,34957,44
3933,"828-Hideaway-Cir-E,-Unit-415,-Marco-Island,-FL-34145",Condo,3.0,2.0,2344.0,8276.0,10325.0,2014-03-28,520000.0,FL,Marco Island,34145,38
3934,"7720-Margerum-Ave,-Unit-138,-San-Diego,-CA-92120",Condo,2.0,1.5,990.0,167773.0,3880.0,2016-05-27,276000.0,CA,San Diego,92120,51
3935,"715-W-Chippewa-St,-Brookhaven,-MS-39601",Single Family,3.0,2.0,1828.0,10000.0,3739.0,2012-04-25,63400.0,MS,Brookhaven,39601,71
3936,"152-Gadwall-Ln,-Manlius,-NY-13104",Condo,3.0,2.5,2403.0,11326.0,3739.0,2022-08-15,552750.0,NY,Manlius,13104,14
3937,"434-Inveraray-Rd,-Villanova,-PA-19085",Single Family,3.0,2.5,3404.0,13159.0,15081.0,1993-08-03,452500.0,PA,Villanova,19085,39
3938,"378-48th-Ave-N,-Apt-217,-Saint-Petersburg,-FL-33703",Apartment,1.0,1.0,555.0,8276.0,1403.0,2024-05-29,1118200.0,FL,Saint Petersburg,33703,53
3939,"111-Leclerc-Ct,-Saint-Augustine,-FL-32095",Single Family,4.0,3.0,2738.0,17860.0,7782.0,2018-11-07,433500.0,FL,Saint Augustine,32095,8
3940,"1439-S-56th-St,-Milwaukee,-WI-53214",Single Family,3.0,2.0,1754.0,3572.0,3739.0,2018-04-18,143000.0,WI,Milwaukee,53214,100
3941,"6191-River-Run-Cir,-Gainesville,-GA-30506",Manufactured,3.0,2.0,960.0,16988.0,3739.0,2021-11-29,131000.0,GA,Gainesville,30506,43
3942,"17443-Tuscany-Ln,-Cornelius,-NC-28031",Single Family,2.0,1.5,1156.0,1194.0,3739.0,2015-01-26,140000.0,NC,Cornelius,28031,32
3943,"8769-Commercial-Rd-E,-Elm-City,-NC-27822",Single Family,3.0,2.5,2141.0,41382.0,2332.0,2019-10-07,265000.0,NC,Elm City,27822,7
3944,"8805-Mallow-Dr,-Knoxville,-TN-37922",Single Family,3.0,2.5,1976.0,48267.0,1115.0,2015-07-27,186500.0,TN,Knoxville,37922,48
3945,"703-Route,-114,-Bradford,-NH-03221",Single Family,3.0,3.5,2464.0,161172.0,3739.0,2017-06-20,140000.0,NH,Bradford,3221,48
3946,"440-Long-St,-Ashville,-OH-43103",Single Family,2.0,1.0,1040.0,14250.0,3739.0,2021-11-30,165000.0,OH,Ashville,43103,80
3947,"8874-Jody-Cir-S,-Cottage-Grove,-MN-55016",Single Family,5.0,3.0,2222.0,10799.0,3739.0,2023-09-14,449000.0,MN,Cottage Grove,55016,27
3948,"2097-Sitton-Mills-Pl,-Signal-Mountain,-TN-37377",Single Family,3.0,4.0,3862.0,219542.0,3739.0,2016-08-15,80000.0,TN,Signal Mountain,37377,9
3949,"2629-Fontana-Dr,-Glenview,-IL-60025",Single Family,3.0,1.5,1260.0,9164.0,3739.0,2013-09-10,315000.0,IL,Glenview,60025,69
3950,"5005-W-Forest-Home-Ave,-Milwaukee,-WI-53219",Single Family,3.0,1.0,925.0,5580.0,3739.0,2022-06-23,168500.0,WI,Milwaukee,53219,71
3951,"722-Indiana-Ave,-Avonmore,-PA-15618",Single Family,3.0,1.5,1524.0,9919.0,3739.0,2025-05-09,71962.0,PA,Avonmore,15618,103
3952,"9-Littlefield-Ct,-Haverhill,-MA-01832",Condo,2.0,1.5,1350.0,8276.0,3739.0,2016-09-09,223500.0,MA,Haverhill,1832,41
3953,"3045-S-El-Marino,-Mesa,-AZ-85202",Single Family,3.0,2.0,1276.0,8320.0,1212.0,2024-09-06,490000.0,AZ,Mesa,85202,51
3954,"1511-Lafayette-St,-Steilacoom,-WA-98388",Single Family,4.0,3.0,1176.0,7240.0,6630.0,2021-01-15,860000.0,WA,Steilacoom,98388,106
3955,"40-Reed-St,-Stratford,-CT-06614",Single Family,2.0,2.0,1152.0,4792.0,3739.0,2014-10-24,203000.0,CT,Stratford,6614,44
3956,"1585-Cedar-Dale-Ln,-Lancaster,-SC-29720",Single Family,2.0,2.0,1305.0,30492.0,3739.0,2021-02-19,143100.0,SC,Lancaster,29720,86
3957,"10417-N-Pawnee-Ave,-Tampa,-FL-33617",Single Family,2.0,1.0,750.0,16753.0,689.0,2010-08-09,5000.0,FL,Tampa,33617,58
3958,"2545-Lefferts-Pl,-Bellmore,-NY-11710",Single Family,3.0,3.0,2274.0,13499.0,5272.0,2006-08-22,456700.0,NY,Bellmore,11710,70
3959,"1305-Meadow-St,-Mckeesport,-PA-15132",Single Family,3.0,1.0,1640.0,2850.0,1256.0,2009-10-02,28000.0,PA,Mckeesport,15132,106
3960,"4826-W-Willow-Vista-Ct,-Tucson,-AZ-85741",Single Family,3.0,2.0,1810.0,8276.0,4159.0,2018-05-29,331614.0,AZ,Tucson,85741,8
3961,"15010-12th-Pl-W,-Lynnwood,-WA-98087",Condo,3.0,2.5,1664.0,8276.0,3739.0,2019-06-19,498691.0,WA,Lynnwood,98087,7
3962,"14917-Sedona-Dr,-Oklahoma-City,-OK-73142",Single Family,5.0,3.0,3337.0,11108.0,7940.0,2022-08-04,575000.0,OK,Oklahoma City,73142,6
3963,"426-E-Saint-Julian-St,-Savannah,-GA-31401",Single Family,2.0,2.0,994.0,2222.0,3739.0,2017-05-15,601000.0,GA,Savannah,31401,181
3964,"1087-Chadsey-Lake-Dr,-Carolina-Shores,-NC-28467",Single Family,3.0,2.0,1408.0,8276.0,3739.0,2016-12-29,163500.0,NC,Carolina Shores,28467,10
3965,"911-Sells-Dr,-Hoopeston,-IL-60942",Single Family,3.0,2.0,1584.0,19602.0,3739.0,2016-01-15,72000.0,IL,Hoopeston,60942,46
3966,"619-Clover-Cir,-Milpitas,-CA-95035",Condo,2.0,2.0,1207.0,1230.0,10607.0,2019-12-23,780000.0,CA,Milpitas,95035,8
3967,"7841-Valley-Villas-Dr,-Cleveland,-OH-44130",Single Family,4.0,2.5,2331.0,15500.0,3739.0,2004-05-13,204000.0,OH,Cleveland,44130,54
3968,"10385-Paradise-Blvd,-Apt-34,-Treasure-Island,-FL-33706",Condo,3.0,2.0,840.0,8276.0,3274.0,1995-08-30,58000.0,FL,Treasure Island,33706,58
3969,"1409-Irondale-St-E,-Lehigh-Acres,-FL-33936",Single Family,2.0,2.0,1176.0,12100.0,2847.0,2021-11-17,178000.0,FL,Lehigh Acres,33936,57
3970,"4804-Proctor-Oaks-Ct,-Sarasota,-FL-34233",Single Family,3.0,2.0,2539.0,24090.0,6303.0,2017-01-13,399900.0,FL,Sarasota,34233,37
3971,"3015-N-Flagler-Dr,-West-Palm-Beach,-FL-33407",Single Family,3.0,2.5,2666.0,9701.0,31875.0,2019-03-29,600000.0,FL,West Palm Beach,33407,76
3972,"6609-Stoney-Pt-N,-Norfolk,-VA-23502",Single Family,2.0,1.5,1176.0,1808.0,1720.0,2010-12-22,108000.0,VA,Norfolk,23502,56
3973,"7502-Scupper-Dr,-Hanahan,-SC-29410",Single Family,5.0,3.5,2498.0,6534.0,3739.0,2016-12-12,318552.0,SC,Hanahan,29410,10
3974,"2118-W-Yukon-Dr,-Phoenix,-AZ-85027",Single Family,2.0,2.0,1060.0,1641.0,453.0,2018-11-29,145650.0,AZ,Phoenix,85027,44
3975,"1623-Orchard-Dr,-Canton,-MI-48188",Condo,2.0,1.5,1008.0,8276.0,3739.0,2019-01-09,95000.0,MI,Canton,48188,53
3976,"10020-Mackerel-Way,-Elk-Grove,-CA-95757",Single Family,5.0,4.0,3066.0,6449.0,11967.0,2021-12-22,706000.0,CA,Elk Grove,95757,5
3977,"2102-Rainbow-Dr,-Santa-Ana,-CA-92705",Single Family,3.0,2.5,2256.0,10300.0,4584.0,1999-06-18,252500.0,CA,Santa Ana,92705,68
3978,"405-Nickless-St,-Frankenmuth,-MI-48734",Single Family,3.0,2.5,2686.0,13504.0,3739.0,2022-06-09,380000.0,MI,Frankenmuth,48734,59
3979,"2260-University-Blvd-N,-Jacksonville,-FL-32211",Apartment,1.0,1.0,625.0,8276.0,3739.0,2024-05-02,11040000.0,FL,Jacksonville,32211,62
3980,"3805-Se-Lambert-St,-Portland,-OR-97202",Single Family,3.0,2.0,2322.0,7500.0,8463.0,2009-09-11,57500.0,OR,Portland,97202,77
3981,"3120-Chatham-St,-Philadelphia,-PA-19134",Single Family,3.0,1.0,1034.0,915.0,1880.0,2013-08-09,55000.0,PA,Philadelphia,19134,101
3982,"37-Robin-Hood-Rd,-Morris-Plains,-NJ-07950",Single Family,4.0,2.0,2408.0,14985.0,3739.0,2011-07-06,527000.0,NJ,Morris Plains,7950,68
3983,"400-Island-Way,-Apt-1411,-Clearwater-Beach,-FL-33767",Condo,2.0,2.0,1240.0,8276.0,2062.0,2024-08-05,395000.0,FL,Clearwater Beach,33767,48
3984,"3872-Antelope-Creek-Dr,-Ontario,-CA-91761",Single Family,4.0,2.5,1366.0,5800.0,3739.0,2002-04-24,199000.0,CA,Ontario,91761,40
3985,"14033-Coronado-Dr,-Spring-Hill,-FL-34609",Single Family,4.0,3.0,2396.0,17424.0,3739.0,2020-12-03,290000.0,FL,Spring Hill,34609,19
3986,"15305-Corkhill-Rd,-Maple-Heights,-OH-44137",Single Family,3.0,1.0,1058.0,4920.0,3739.0,2018-02-07,27000.0,OH,Maple Heights,44137,75
3987,"3378-Hewitt-St,-Loveland,-CO-80538",Single Family,3.0,3.0,1490.0,4356.0,2289.0,2008-07-30,202620.0,CO,Loveland,80538,18
3988,"123-N-Regency-Pl,-Tucson,-AZ-85711",Single Family,3.0,3.0,1782.0,17994.0,2826.0,2025-04-10,319700.0,AZ,Tucson,85711,66
3989,"1801-Milford-Way-SW,-Marietta,-GA-30008",Single Family,4.0,2.5,2654.0,16566.0,3739.0,1987-09-28,119300.0,GA,Marietta,30008,38
3990,"110-Ave-F,-Key-West,-FL-33040",Single Family,3.0,3.5,2400.0,17705.0,4979.0,1999-07-07,425000.0,FL,Key West,33040,41
3991,"13618-E-49th-Dr,-Yuma,-AZ-85367",Manufactured,3.0,2.0,673.0,6766.0,3739.0,2016-06-08,76500.0,AZ,Yuma,85367,24
3992,"5101-Myrtlewood-Cir-E,-Palm-Beach-Gardens,-FL-33418",Condo,3.0,2.0,1348.0,43560.0,4442.0,2025-02-26,415000.0,FL,Palm Beach Gardens,33418,22
3993,"8370-W-Flagler-St,-Ste-108,-Miami,-FL-33144",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2024-01-03,725000.0,FL,Miami,33144,46
3994,"1619-Meadow-Ridge-Ct,-Anamosa,-IA-52205",Single Family,2.0,2.0,1237.0,16117.0,3739.0,2020-05-29,245000.0,IA,Anamosa,52205,7
3995,"1503-S-Howard-Ave,-Tampa,-FL-33606",Single Family,2.0,1.0,1690.0,5000.0,9467.0,2013-04-12,335000.0,FL,Tampa,33606,104
3996,"1805-N-111th-Ln,-Avondale,-AZ-85392",Single Family,3.0,3.0,1330.0,4919.0,1481.0,2021-03-25,280000.0,AZ,Avondale,85392,27
3997,"2425-Ne-60th-Ave,-Portland,-OR-97213",Single Family,2.0,1.0,892.0,5270.0,4867.0,2022-06-17,528000.0,OR,Portland,97213,103
3998,"1816-Se-158th-Ave,-Vancouver,-WA-98683",Single Family,3.0,2.5,1967.0,7298.0,4671.0,2014-08-07,264719.0,WA,Vancouver,98683,39
3999,"57-Salem-St,-Apt-R1,-Boston,-MA-02113",Condo,1.0,1.0,280.0,280.0,3631.0,1993-09-27,38802.0,MA,Boston,2113,136
4000,"15105-Alaska-Rd,-Woodbridge,-VA-22191",Single Family,3.0,2.5,1040.0,10010.0,4237.0,2012-01-18,230000.0,VA,Woodbridge,22191,62
4001,"48-Alpine-Trl,-Tinton-Falls,-NJ-07712",Single Family,4.0,2.5,2647.0,20007.0,3739.0,1994-11-18,236119.0,NJ,Tinton Falls,7712,32
4002,"8943-Sw-178th-Ter,-Palmetto-Bay,-FL-33157",Single Family,3.0,1.0,1856.0,8250.0,6583.0,2019-08-12,395000.0,FL,Palmetto Bay,33157,54
4003,"10458-Petersboro-Rd,-Woodstock,-MD-21163",Single Family,3.0,3.5,3322.0,14941.0,3739.0,2003-03-18,490000.0,MD,Woodstock,21163,33
4004,"8743-Thomas-Dr,-Unit-1316,-Panama-City,-FL-32408",Condo,1.0,2.0,740.0,8276.0,3895.0,2021-01-21,210000.0,FL,Panama City,32408,42
4005,"2616-Kensington-Ter,-Edmond,-OK-73013",Single Family,5.0,5.5,6715.0,32191.0,9192.0,1997-03-31,790000.0,OK,Edmond,73013,31
4006,"400-Toronto-Cir,-Hampton,-GA-30228",Single Family,5.0,3.0,2367.0,1015.0,941.0,2021-06-11,274490.0,GA,Hampton,30228,5
4007,"8251-Riding-Club-Rd-E,-Jacksonville,-FL-32256",Single Family,4.0,3.0,3906.0,26770.0,3739.0,1991-12-31,45000.0,FL,Jacksonville,32256,34
4008,"364-Paxton-Ave,-Calumet-City,-IL-60409",Single Family,3.0,1.5,1300.0,4362.0,3739.0,2021-01-19,185000.0,IL,Calumet City,60409,52
4009,"18-Rock-Path,-Mount-Sinai,-NY-11766",Single Family,2.0,1.0,748.0,20473.0,3739.0,2022-08-16,479000.0,NY,Mount Sinai,11766,86
4010,"2068-Newport-Way-NW,-Issaquah,-WA-98027",Condo,2.0,2.5,1275.0,397931.0,5956.0,2004-11-29,245000.0,WA,Issaquah,98027,30
4011,"2802-W-Pearl-Ave,-Tampa,-FL-33611",Single Family,4.0,2.0,1574.0,7770.0,7198.0,1972-01-01,20800.0,FL,Tampa,33611,54
4012,"11724-46th-Ave-NE,-Marysville,-WA-98271",Single Family,3.0,2.0,1500.0,9583.0,3739.0,2007-02-27,329950.0,WA,Marysville,98271,42
4013,"12632-Heritage-Oaks-Dr,-Oklahoma-City,-OK-73120",Single Family,3.0,2.0,1250.0,4792.0,2427.0,2019-09-09,147500.0,OK,Oklahoma City,73120,12
4014,"1174-Joetta-Dr,-Cincinnati,-OH-45230",Single Family,4.0,1.0,1221.0,6011.0,4106.0,2023-09-11,265000.0,OH,Cincinnati,45230,72
4015,"19-Ramshorn-Rd,-Dudley,-MA-01571",Single Family,4.0,2.5,1469.0,28780.0,3739.0,2019-04-26,263000.0,MA,Dudley,1571,49
4016,"862-Ball-Ave,-Escondido,-CA-92026",Single Family,3.0,2.0,1436.0,3509.0,3847.0,2013-01-24,295000.0,CA,Escondido,92026,43
4017,"3-Rip-Van-Ln,-Ballston-Spa,-NY-12020",Single Family,3.0,1.0,1406.0,21344.0,3739.0,2004-05-11,125000.0,NY,Ballston Spa,12020,41
4018,"2232-S-48th-St,-Coolidge,-AZ-85128",Single Family,3.0,2.0,3735.0,14375.0,2689.0,2011-08-02,90100.0,AZ,Coolidge,85128,19
4019,"1295-E-143rd-St,-Cleveland,-OH-44112",Single Family,2.0,1.0,1025.0,3185.0,3739.0,2003-12-24,70000.0,OH,Cleveland,44112,110
4020,"404-Timberlake-Trl,-Jacksonville,-NC-28546",Single Family,2.0,2.5,992.0,1150.0,1420.0,2020-07-02,86500.0,NC,Jacksonville,28546,23
4021,"1921-Alvarado-Ave,-Walnut-Creek,-CA-94597",Single Family,3.0,2.0,1293.0,5460.0,4671.0,1994-09-29,197000.0,CA,Walnut Creek,94597,70
4022,"5511-Legacy-Crescent-Pl,-Unit-202,-Riverview,-FL-33578",Condo,2.0,2.0,1068.0,8276.0,2583.0,2022-06-01,157500.0,FL,Riverview,33578,27
4023,"931-N-Gladstone-Ave,-Indianapolis,-IN-46201",Single Family,2.0,2.0,866.0,5053.0,3739.0,2013-12-30,15000.0,IN,Indianapolis,46201,101
4024,"33-W-Main-St,-Girardville,-PA-17935",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2021-02-16,110000.0,PA,Girardville,17935,46
4025,"41634-Orianna-Ln,-Novi,-MI-48375",Condo,3.0,3.5,2121.0,3920.0,3739.0,2023-04-04,435000.0,MI,Novi,48375,3
4026,"1621-W-Wagoner-Rd,-Phoenix,-AZ-85023",Single Family,3.0,2.0,1272.0,8058.0,1143.0,2015-12-09,100777.0,AZ,Phoenix,85023,53
4027,"1617-Duncan-St,-Key-West,-FL-33040",Single Family,4.0,2.0,1504.0,5280.0,5928.0,2015-03-03,335000.0,FL,Key West,33040,73
4028,"1156-Audubon-Dr,-South-Abington-Township,-PA-18411",Single Family,3.0,2.0,1584.0,11195.0,5225.0,2015-08-17,58000.0,PA,South Abington Township,18411,46
4029,"1602-E-Henry-St,-Savannah,-GA-31404",Single Family,7.0,7.0,2357.0,10258.0,3739.0,2018-01-24,105000.0,GA,Savannah,31404,100
4030,"2126-Gambier-Dr,-Pomona,-CA-91766",Single Family,3.0,1.0,864.0,8078.0,2901.0,2012-08-01,175000.0,CA,Pomona,91766,69
4031,"5442-S-Boca,-Mesa,-AZ-85212",Single Family,3.0,3.0,2255.0,10787.0,3692.0,2021-02-04,555000.0,AZ,Mesa,85212,10
4032,"3605-E-Clifton-St,-Tampa,-FL-33610",Single Family,3.0,1.0,1215.0,5406.0,2051.0,2007-10-24,32500.0,FL,Tampa,33610,62
4033,"5038-E-Clay-Ave,-Fresno,-CA-93727",Single Family,2.0,1.0,920.0,6720.0,2551.0,2018-08-08,186500.0,CA,Fresno,93727,75
4034,"10736-Gorman-Ave,-Los-Angeles,-CA-90059",Single Family,3.0,2.0,1320.0,3126.0,2704.0,2008-10-23,150001.0,CA,Los Angeles,90059,34
4035,"102-Westcliff-Center-St,-Apt-B,-Warner-Robins,-GA-31093",Condo,3.0,2.0,1456.0,1409.0,1247.0,2024-09-18,122900.0,GA,Warner Robins,31093,53
4036,"206-42nd-St-SE,-Loveland,-CO-80537",Single Family,6.0,5.0,1760.0,15812.0,3131.0,2016-11-07,405000.0,CO,Loveland,80537,23
4037,"2502-Dunwoody-Dr,-Madison,-WI-53713",Single Family,3.0,2.0,1176.0,12275.0,5130.0,1992-06-01,89900.0,WI,Madison,53713,35
4038,"3057-Chancellors-Way-NE,-Washington,-DC-20017",Single Family,3.0,3.5,1398.0,776.0,6864.0,2014-05-07,744500.0,DC,Washington,20017,14
4039,"1104-Lindell-Dr,-El-Sobrante,-CA-94803",Single Family,4.0,3.0,2432.0,11761.0,9022.0,2015-10-23,540000.0,CA,El Sobrante,94803,52
4040,"33-Chequessett-Rd,-Reading,-MA-01867",Single Family,4.0,2.5,3119.0,28266.0,13363.0,1996-07-08,7500.0,MA,Reading,1867,50
4041,"2650-Countryside-Blvd,-Apt-C204,-Clearwater,-FL-33761",Condo,2.0,2.0,1110.0,4792.0,2813.0,2005-05-11,130500.0,FL,Clearwater,33761,48
4042,"1325-Lakehurst-Dr,-Ada,-OK-74820",Single Family,3.0,2.0,1541.0,9600.0,1771.0,2004-11-01,130000.0,OK,Ada,74820,43
4043,"12427-Glenbush-Dr,-Maryland-Heights,-MO-63043",Single Family,3.0,2.0,1386.0,7501.0,3079.0,2004-09-29,157000.0,MO,Maryland Heights,63043,61
4044,"18020-Kentucky-St,-Detroit,-MI-48221",Single Family,3.0,1.5,1710.0,4792.0,3739.0,2016-11-10,27918.0,MI,Detroit,48221,92
4045,"3028-Larkspur-Ln,-Bessemer,-AL-35022",Single Family,4.0,2.0,2970.0,8276.0,3739.0,2021-02-19,452500.0,AL,Bessemer,35022,11
4046,"115-Bond-St,-Westminster,-MD-21157",Single Family,3.0,2.0,1215.0,15246.0,3739.0,2023-12-06,333000.0,MD,Westminster,21157,79
4047,"884-Diamond-Rim-Dr,-Colorado-Springs,-CO-80921",Single Family,3.0,2.0,1546.0,3537.0,1515.0,2020-11-30,370500.0,CO,Colorado Springs,80921,17
4048,"1204-Washington-Ave,-Lorain,-OH-44052",Single Family,3.0,1.0,1223.0,3920.0,3739.0,2021-07-09,40000.0,OH,Lorain,44052,107
4049,"1810-N-Bouvier-St,-Philadelphia,-PA-19121",Single Family,5.0,2.0,1901.0,1234.0,5113.0,2021-01-15,261000.0,PA,Philadelphia,19121,111
4050,"1767-Manor-Brook-Way,-Snellville,-GA-30078",Single Family,4.0,2.5,2965.0,24829.0,6284.0,2021-12-14,408000.0,GA,Snellville,30078,28
4051,"247-Latham-Rd,-Mineola,-NY-11501",Single Family,3.0,1.0,1178.0,4000.0,2069.0,2021-05-07,544000.0,NY,Mineola,11501,100
4052,"16699-Collins-Ave,-Apt-1909,-Sunny-Isles-Beach,-FL-33160",Condo,2.0,2.0,1266.0,8276.0,10604.0,2015-12-16,762500.0,FL,Sunny Isles Beach,33160,20
4053,"840-Calle-Santa-Cruz,-Encinitas,-CA-92024",Single Family,4.0,4.0,4284.0,23958.0,24709.0,2018-04-16,2020000.0,CA,Encinitas,92024,27
4054,"632-Gittle-Ct,-San-Jose,-CA-95116",Multi-Family,4.0,2.0,1488.0,5664.0,3739.0,2023-05-04,925000.0,CA,San Jose,95116,66
4055,"19-Willow-Ln,-Spring-Lake,-NJ-07762",Condo,2.0,2.5,1373.0,495.0,3739.0,2015-07-06,425000.0,NJ,Spring Lake,7762,42
4056,"495-Sysonby-Ct,-Reno,-NV-89521",Single Family,4.0,3.0,2143.0,8753.0,3507.0,2012-06-21,233000.0,NV,Reno,89521,21
